"UID","PID","title","speaker","date","categories","text","keyword_binary","relevance","sentiment","confidence","notes"
9,"9_38","Address in Chicago Before the Imperial Council Session of the Shrine of North America.","Harry S. Truman","July 19, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","In working toward this goal, we must act wisely and steadfastly. We must realize that many dangers yet lie ahead, and that there are many tasks and problems which will be difficult to master. We must also preserve in this country full enjoyment of these basic democratic principles which are our greatest assets.",0,"-","-","-","-"
9,"9_39","Address in Chicago Before the Imperial Council Session of the Shrine of North America.","Harry S. Truman","July 19, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","In this period of history when our country bears the major responsibility for world leadership, our domestic and foreign policies are inseparable. We must maintain a strong and stable economy as the basis of our own well-being and as the primary source of strength of the free world. We must also support economic health and democratic ideals in other countries, if we ourselves are to remain strong and prosperous.",0,"-","-","-","-"
9,"9_40","Address in Chicago Before the Imperial Council Session of the Shrine of North America.","Harry S. Truman","July 19, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","Both these objectives require action now.",0,"-","-","-","-"
9,"9_41","Address in Chicago Before the Imperial Council Session of the Shrine of North America.","Harry S. Truman","July 19, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","We must take proper steps to see that our economy moves safely through the present transition period, and that employment and production start expanding again. If we were to make our plans on the assumption that employment and production will get smaller, we would only make matters worse, and waste much of our potential economic strength. What we must do, instead, is to make all our plans, private and public, in such a way as to give us more jobs and more output. This is the way toward a stronger economy.",0,"-","-","-","-"
9,"9_42","Address in Chicago Before the Imperial Council Session of the Shrine of North America.","Harry S. Truman","July 19, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","Furthermore, we must take action to insure that the hard-won economic recovery of other free nations does not revert to stagnation and despair. One of the most foolish things we could do right now would be to slash our appropriations for European recovery. If we did that, we would be deliberately throwing away gains for peace and freedom that we have painfully made. Only the Communists would profit if we took such a short-sighted course.",0,"-","-","-","-"
9,"9_43","Address in Chicago Before the Imperial Council Session of the Shrine of North America.","Harry S. Truman","July 19, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","We have been making progress in working toward peace and freedom because we have been willing to make the investment that was necessary. It would be disastrous now to change our policy and settle for halfway measures.",0,"-","-","-","-"
9,"9_44","Address in Chicago Before the Imperial Council Session of the Shrine of North America.","Harry S. Truman","July 19, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","It would be disastrous to lose or impair the understanding and support we have gained among the other democratic peoples. These are priceless assets in the great task of constructing a peaceful and orderly world.",0,"-","-","-","-"
9,"9_45","Address in Chicago Before the Imperial Council Session of the Shrine of North America.","Harry S. Truman","July 19, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","The kind of peace we seek cannot be won at a single stroke or by a single nation. Peace worthy of the name can be assured only by the combined effort of many peoples willing to make sacrifices in the cause of freedom.",0,"-","-","-","-"
9,"9_46","Address in Chicago Before the Imperial Council Session of the Shrine of North America.","Harry S. Truman","July 19, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","The peoples of the world look to the United States for the leadership in this great crusade for peace. We have not taken up this task lightly, and we will not lay it down.",0,"-","-","-","-"
9,"9_47","Address in Chicago Before the Imperial Council Session of the Shrine of North America.","Harry S. Truman","July 19, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","We must go resolutely forward, step by step, toward the creation of a world in which we, and all people, can live and prosper in peace.",0,"-","-","-","-"
107,"107_1","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","[1.] PORTSMOUTH, NEW HAMPSHIRE (Rear platform, 8 a.m.)",0,"-","-","-","-"
107,"107_2","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","Well, I see that New England has the same habit that we have in Missouri. You get up at the right time of day. I took a walk around your city this morning, and I certainly wish I had time to stay here and see it all; but as you know, I am out on a program to help elect the Democratic ticket this fall, so I can't stay in Portsmouth very long, as much as I would like to. I expect to come back here, though, when I get out of the great white jail, and maybe stay for as long as I want to.",0,"-","-","-","-"
107,"107_3","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","You have some very fine men on the Democratic ticket in this town in this great State of New Hampshire. For Congress, you have just met the candidate for Congress-Peter Poirier; and you have met your candidate for Governor--William Craig. And I am delighted to know you have a good Democrat ready to take over from poor Sherman Adams, who is running himself ragged losing battles to the Old Guard on that Republican train. That is just too bad.",0,"-","-","-","-"
107,"107_4","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","The Democratic Party has at the head of its ticket this year two of the finest men in public life today: Adlai Stevenson and John Sparkman. They both can stand on their proven records of public service. They are men of honor and integrity. They are skilled in the ways of civil government. And from the very beginning of this campaign, they have been giving the people the facts and the truth about the issues in this election.",0,"-","-","-","-"
107,"107_5","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","You know, it has been exceedingly difficult to get the issues before the people. That is one of the principal reasons why I am out. I am trying to put the issues up to you, so you can do a little thinking in your own interest.",0,"-","-","-","-"
107,"107_6","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","The campaign, when it first started out from the other side of the fence, was one of extraneous things that had nothing to do with the issues in this campaign. I am sorry to say that the Republican candidate for President has not given the people a very straight story on the issues. It has really surprised me to find the General treating some of these problems with such carelessness about the facts, when actually he should--and I believe he does--know better.",0,"-","-","-","-"
107,"107_7","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","Take the General's statements about Government spending and taxes, as an example. Right here in Portsmouth you have the Navy Yard, so you know at first hand the great cost involved in running this installation to help keep our fleet in good shape. And the General knows that, too, from his years in the Army--and what it costs to keep the military forces in condition. When I was making budgets, I never had any instructions from the General when he was Chief of Staff to cut anything. He always wanted more money.",0,"-","-","-","-"
107,"107_8","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","Since he has become a candidate for office, he has been talking about budget cuts that could only mean gravely weakening our national defense. And he knows that. He first talked about a $40 billion cut. Now he is talking about a $20 billion cut; and maybe next week he will cut it to $10 billion--and maybe next week he will call for an increase; but either one, a $10 or $20 billion cut would just spell disaster for the military and foreign aid programs on which we depend for our own survival as a free nation. The General knows all this. He was faced with these very same problems only recently, when he was giving great service to this country as a military leader. But apparently the General is now convinced that in politics the best approach is to tell the people only the things they want to hear, and to make any kind of promises if he thinks he can get a few votes out of it.",0,"-","-","-","-"
107,"107_9","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I believe the General has made a big mistake. The people are smarter than he thinks. They want the whole story. They want to make up their own minds on the basis of facts; and that is the reason I am going around over the country telling them what the facts are. That is why the people of this country are going to vote for Adlai Stevenson and John Sparkman this November. They are going to send to Washington, men who will give them the facts, and tell the people straight from the shoulder what they are going to be able to do on the basis of those facts.",0,"-","-","-","-"
107,"107_10","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","In your own interests--now, if you will do a little thinking, just in your own interest study the record. Get the facts for yourselves. Go home and study them and then make up your own mind. Make up your own mind, then vote for the best interests of yourself. Vote for the best interests and welfare of the greatest Republic in the history of the world, and vote for the keeping of the free world free. That is what it amounts to. This is the most important election since the Civil War, and that is the reason I am out trying to give you the facts, trying to get you to think for yourselves and get the facts on the situation.",0,"-","-","-","-"
107,"107_11","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","And when you do that, you will go to the polls on November the 4th and you will elect the Democratic ticket from top to bottom, and you will have 4 years of good government, and safety for this great Nation of ours.",0,"-","-","-","-"
107,"107_12","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","[2.] SOMERSWORTH, NEW HAMPSHIRE (Municipal Building, 9:45 a.m.)",0,"-","-","-","-"
107,"107_13","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I am certainly happy to be here this morning, and to be greeted by all this wonderful crowd here. I understand that Stratford County has gone Democratic in every election since 1932, and I think that is a wonderful thing. I wish we could persuade all the rest of the counties in New Hampshire to do the same thing this year. I am more than appreciative of the fact that you voted for me in 1948. I needed it then and I need it now, because I want you to send a successor to the White House who will carry on the policies the Democratic Party has stood for during the last 20 years--Adlai Stevenson.",0,"-","-","-","-"
107,"107_14","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I have just had a wonderful visit with a very great friend of mine, with whom I served in the United States Senate, Fred Brown. Fred used to sit by me in the Senate-or I used to sit by him, whichever way you want to put it. I have always been proud to know him, because he has one of the best records of public service of any man that I know. I told him this morning that I had made his Senate speech on public power and public utilities here in Manchester last night. He made the best speech on that subject that ever was made in the Senate, and it carried the bill through the Senate. I never heard him make but one speech, and that was it; but that accomplished more in the public service than any other one thing that I think Fred ever did.",0,"-","-","-","-"
107,"107_15","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","He has been mayor of this town, United States attorney for New Hampshire, Governor of New Hampshire, Comptroller General of the United States, and a member of the United States Tariff Commission, and the best United States Senator this great State ever had--and I say that advisedly.",0,"-","-","-","-"
107,"107_16","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","Fred Brown represented New Hampshire to the best advantage in the world when he was in the Senate. He served his country well. He never showed any sign of a narrow sectional attitude. For that reason, Fred Brown showed exactly what a good Democrat could do in the public service. As far back as 1934, Fred Brown was fighting for the St. Lawrence Seaway project. He knew that New Hampshire profited from every undertaking that added materially to the welfare of all New England and all the Nation. Fred Brown voted in the interests of all the people of this country. That, my friends, is the mark of statesmanship, and it is the philosophy that moves the whole Democratic Party.",0,"-","-","-","-"
107,"107_17","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I remember how Fred Brown fought for the regulation of the public utility holding companies. That is the speech I was telling you about that I made. I remember how he stood up against the greed and selfishness of the power lobby, and the other special interests that try to milk the public for every cent they can.",0,"-","-","-","-"
107,"107_18","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","But Fred Brown knew that the people have to look to their Government for protection. And it is due to men like him that the Democratic Party looks out for the people. That is the 'policy of the Democratic Party. That is the difference between the Democratic Party and the Republican Party. The Democratic Party is working in the interests of all the plain everyday people of this country. With us the people come first. With the Republicans property and profits come first, ahead of the people. The Republican Party is the party of the great money interests-the big banks, the insurance companies, the utilities, the railroads, the real estate lobby, and all the rest. These are the boys that pay the bills for the GOP, and they are the ones that call the tune for the GOP.",0,"-","-","-","-"
107,"107_19","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","That is why this election is so important for you, and so important for the whole country. You must remember that the power of the Government reposes in you, and when you neglect your duty, when you don't register and vote on election day, you are throwing away the greatest privilege in the history of the world that you fought for on a dozen different occasions, when you neglect it.",0,"-","-","-","-"
107,"107_20","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","Now in 1948 only 51 percent of the people entitled to vote voted in this great country of ours. I think that is a disgrace. I am going around the country trying to give you something to think about. I want you to inform yourselves. I want you to find out what this is all about. I want you to know the issues. The Republicans don't want you to know the issues. I want you to know them, and I want you to make up your mind in your own interest.",0,"-","-","-","-"
107,"107_21","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","If you will just do that I haven't any doubt in the world that we will have Adlai Stevenson in the White House, and 4 more years of good government for this great country.",0,"-","-","-","-"
107,"107_22","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","[3.] DOVER, NEW HAMPSHIRE (City Hall, 10:10 a.m.)",0,"-","-","-","-"
107,"107_23","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I can't tell you how much I appreciate these early morning cordial welcomes I am getting here in New Hampshire. I never saw anything like it. You are the most hospitable people I ever saw, and I am taking Missouri into consideration when I say that, too.",0,"-","-","-","-"
107,"107_24","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I don't know whether you are right sure why I am going around all over the country this way, so I am going to let you in on the secret. I am campaigning for the Democratic ticket. I have been told by the people here who ought to know, that this country has gone Democratic right straight along since 1932, and I want you to keep it up for the next 20 years.",0,"-","-","-","-"
107,"107_25","Rear Platform and Other Informal Remarks in New Hampshire and Massachusetts.","Harry S. Truman","October 17, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","You have got a slate of candidates running here in this State that impresses me immensely. I have been riding with Peter Poirier and with your candidate for Governor, Mr. William Craig, and I am highly impressed with these gentlemen. I think New Hampshire would be much to the good if they elected people like that to the Congress and to the Governor's chair.",0,"-","-","-","-"
