"UID","PID","title","speaker","date","categories","text","keyword_binary","relevance","sentiment","confidence","notes"
7,"7_41","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","I have offered a program for bringing these people the benefits of our modern civilization. It is not a program of relief. While it is intended ultimately to bring about a great movement of capital through the channels of private investment for the development of these poverty-stricken regions, it is not a program of imperialism. The development of these areas offers enormous potential benefits to a growing world economy.",0,"-","-","-","-"
7,"7_42","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","We have to lay the foundations for this program with care. I expect shortly to send to the Congress recommendations for initial legislation. This will be but the first step of many that we shall take, over the years to come, in this cooperative effort to better the living standards and to unlock the human skills and the natural resources of the underdeveloped parts of the globe.",0,"-","-","-","-"
7,"7_43","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","The third condition essential for peace is an international structure capable of suppressing international violence. However well conceived our economic programs may be, they cannot succeed unless there is some assurance against the outbreak of aggression. Neither our own prosperity nor the prosperity of other nations can survive unless we can protect the operations of economic life from the threat of war.",0,"-","-","-","-"
7,"7_44","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","Such protection depends on two factors. First, there must be constant efforts by all nations to adjust their differences peacefully. Second, there must be an agreement among nations to employ overwhelming force against armed aggression.",0,"-","-","-","-"
7,"7_45","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","The United Nations is the instrument for accomplishing these ends. It has already achieved the peaceful settlement of difficult issues. It has stopped hostilities in the Near East and in Indonesia. It has done a great deal to explore and find solutions for many of the economic and social problems which afflict the world.",0,"-","-","-","-"
7,"7_46","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","Much remains to be done, however, to carry out the principles of the United Nations. Within the terms of the United Nations Charter, we and certain other countries have undertaken to provide greater assurance against the danger of armed conflict. That is the purpose of the North Atlantic Treaty. The idea behind this treaty--the association of democratic nations for mutual defense-is well understood in this country. Perhaps we do not understand, however, the importance of this pact in the eyes of the other democratic nations which are parties to it. They have been greatly weakened by war. They have been haunted by the fear of again becoming the scene of conflict. By assuring them of our support the pact goes a long way to dispel their fears.",1,"-","-","-","-"
7,"7_47","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","I have been greatly heartened by the unanimous report of the Foreign Relations Committee of the Senate this past week in favor of the North Atlantic Treaty. I believe that it will soon be passed by an overwhelming majority in the Senate. The effect of this action will be immediate and far-reaching in allaying the fears which have retarded the economic recovery of Europe.",1,"-","-","-","-"
7,"7_48","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","It is of vital importance that the Atlantic Pact be followed by a program of military aid to increase the effective strength of the free nations against aggression. This military assistance program is based upon mutual help--will give additional confidence to the people of those nations as they continue to rebuild their economies.",0,"-","-","-","-"
7,"7_49","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","These measures will bring a stability to the democratic nations of Europe which has not existed since the end of the war. They will at the same time contribute directly to the security of the United States of America.",0,"-","-","-","-"
7,"7_50","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","I have discussed the three essential elements of lasting peace--a strong and prosperous United States; a strong and prosperous community of free nations; an international organization capable of preventing aggression.",0,"-","-","-","-"
7,"7_51","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","We have given greatly of our effort and our strength to build a firm and enduring foreign policy upon these essentials. The burdens we have had to assume in this enterprise have been enormous and unusual. Never in the history of the world has the victor contributed to the recovery of the vanquished as this country has done after the Second World War. The size of the national budget shows that we are engaged in an undertaking without parallel in the history of our country or of the world.",0,"-","-","-","-"
7,"7_52","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","But the goal we seek is a great one, and that goal is worth the price. Never has a nation had the opportunity which we have today to do so much for the peace and prosperity of mankind. Never has a nation had a better chance of reaching this high goal. We must not falter now.",0,"-","-","-","-"
7,"7_53","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","We must not defeat our own efforts by doing only half the job that lies before us.",0,"-","-","-","-"
7,"7_54","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","The brave men, whose memory we honor here, did all that was required of them. They did not fail us. We must not fail them in our efforts to reach the goal for which they died.",0,"-","-","-","-"
7,"7_55","Address in Little Rock at the Dedication of the World War Memorial Park.","Harry S. Truman","June 11, 1949","Miscellaneous, Miscellaneous Remarks, Presidential","We must press on in the confidence that we will succeed in the mission a divine providence has assigned to us.",0,"-","-","-","-"
63,"63_1","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","Mr. Commander, distinguished guests, and ladies and gentlemen:",0,"-","-","-","-"
63,"63_2","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","I am happy to be here this afternoon to dedicate the new Washington headquarters of the American Legion. I wish the Legion every success in its new home.",0,"-","-","-","-"
63,"63_3","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","I have been thinking back to the early days of the American Legion, right after World War I. You know, I was very active in Legion affairs in those days. I helped to establish four different Legion posts in Missouri, and I am still a member of all four of them.",0,"-","-","-","-"
63,"63_4","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","We didn't start this organization just to look out for our own interests as veterans or to give us an excuse for reminiscing about what heroes we had been. We started this organization so we could work together as patriotic citizens for the good of all Americans.",0,"-","-","-","-"
63,"63_5","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","That is what we have been trying to do for the last 30 years.",0,"-","-","-","-"
63,"63_6","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","Not everything we have done has been perfect, but the record is one to make us proud. The American Legion has been a powerful and constructive force in American life.",0,"-","-","-","-"
63,"63_7","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","The Legion has been in the forefront of the fight to establish the best system of help and care for veterans that any country ever had in the history of the world.",0,"-","-","-","-"
63,"63_8","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","The Legion has done wonderful work for the welfare of children. It established a National Child Welfare Division in 1925, and since then it has carried on a full-fledged program helping to provide home care for needy children.",0,"-","-","-","-"
63,"63_9","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","Another of the Legion's principal objectives has been to help in achieving a sound national defense. At the first national convention in 1919, the Legion adopted a resolution urging a policy of universal military training. It has consistently supported that policy from that day until this. I appreciate that support very much because I have recommended universal training to the Congress at least seven times.",0,"-","-","-","-"
63,"63_10","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","I am glad to be able to say that we have finally made some real progress on this issue. On June 13 I signed into law the Universal Military Training and Service bill. This is a great step toward a sensible, long-range military manpower program for this country. And, do you know, that effort was started in 1790 by George Washington himself, and we just now got it done. Think of that. We work with expedition in matters of that kind!",0,"-","-","-","-"
63,"63_11","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","The Legion's interest in national defense has extended far beyond universal training-it has extended to all the measures needed for the protection of our country. In recent years the organization has supported unification of the armed services. It has supported the North Atlantic Treaty and military aid for Europe and our own rearmament program.",1,"-","-","-","-"
63,"63_12","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","This participation by the Legion in our national defense activities is a very healthy thing. The members of the Legion who have served their country as citizen-soldiers know how important it is to defend our country from its enemies. And they know that citizens must take an active part in these matters if we are to maintain our tradition of civilian control over the military.",0,"-","-","-","-"
63,"63_13","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","It is natural for the Legion to be especially concerned with veterans' affairs and national defense. But I am glad to say that the American Legion has never considered its responsibilities to be limited to these fields. It has recognized from the beginning that its members are not only veterans; but, more important, they are also citizens of a great Republic with all of a citizen's duties and responsibilities.",0,"-","-","-","-"
63,"63_14","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","In the preamble to the Legion's constitution, its members pledged themselves-among other things--to """"uphold and defend the Constitution of the United States... to foster and perpetuate a one hundred percent Americanism... to safeguard and transmit to posterity the principles of justice, freedom and democracy.""""",0,"-","-","-","-"
63,"63_15","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","At the present time it is especially important for us to understand what these words mean and to live up to them.",0,"-","-","-","-"
63,"63_16","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","The keystone of our form of government is the liberty of the individual. The Bill of Rights, which protects our individual liberties, is a fundamental part of our Constitution.",0,"-","-","-","-"
63,"63_17","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","When the Legion pledged itself to uphold the Constitution, and to foster 100 percent Americanism, it pledged itself to protect the rights and liberties of all our citizens.",0,"-","-","-","-"
63,"63_18","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","Real Americanism means that we will protect freedom of speech--we will defend the right of people to say what they think, regardless of how much we may disagree with them.",0,"-","-","-","-"
63,"63_19","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","Real Americanism means freedom of religion. It means that we will not discriminate against a man because of his religious faith.",0,"-","-","-","-"
63,"63_20","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","Real Americanism means fair opportunities for all our citizens. It means that none of our citizens should be held back by unfair discrimination and prejudice.",0,"-","-","-","-"
63,"63_21","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","Real Americanism means fair play. It means that a man who is accused of a crime shall be considered innocent until he has been proved guilty. It means that people are not to be penalized and persecuted for exercising their constitutional liberties.",0,"-","-","-","-"
63,"63_22","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","Real Americanism means also that liberty is not license. There is no freedom to injure others. The Constitution does not protect free speech to the extent of permitting conspiracies to overthrow the Government. Neither does the right of free speech authorize slander or character assassination. These limitations are essential to keep us working together in one great community.",0,"-","-","-","-"
63,"63_23","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","Real Americanism includes all these things. And it takes all of them together to make 100 percent Americanism--the kind the Legion is pledged to support.",0,"-","-","-","-"
63,"63_24","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","I'm glad the Legion has made that pledge. For true Americanism is under terrible attack today. True Americanism needs defending--here and now. It needs defending by every decent human being in this country.",0,"-","-","-","-"
63,"63_25","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","Americanism is under attack by communism, at home and abroad. We are defending it against that attack. And we are protecting our country from spies and saboteurs. We are breaking up the Communist conspiracy in the United States. We are building our defenses, and making our country strong, and helping our allies to help themselves.",0,"-","-","-","-"
63,"63_26","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","If we keep on doing these things--if we put our best into the job--we can protect ourselves from the attack of communism.",0,"-","-","-","-"
63,"63_27","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","But Americanism is also under another kind of attack. It is being undermined by some people in this country who are loudly proclaiming that they are its chief defenders. These people claim to be against communism. But they are chipping away at our basic freedoms just as insidiously and far more effectively than the Communists have ever been able to do.",0,"-","-","-","-"
63,"63_28","Address at the Dedication of the New Washington Headquarters of the American Legion.","Harry S. Truman","August 14, 1951","Miscellaneous, Miscellaneous Remarks, Presidential","These people have attacked our basic principle of fair play that underlies our Constitution. They are trying to create fear and suspicion among us by the use of slander, unproved accusations, and just plain lies.",0,"-","-","-","-"
